,Unnamed: 0_google,Name,Main Tag,Tags_google,Rating_google,Num Reviews_google,Address_google,Zip Code,Neighborhood_google,Street Name,Unnamed: 0_tripadvisor,index,Rating_tripadvisor,Num Reviews_tripadvisor,Address_tripadvisor,Marquee,Distribution_x,Cost_x,Tags_tripadvisor,Neighborhood_tripadvisor,Unnamed: 0,Address,Rating,Num Reviews,Cost_y,Tags,Distribution_y,Neighborhood
1788,2702.0,Central Cinema,Movie theater,"Movie theater, Pub, Restaurant",4.8,913.0,"Central Cinema, 1411 21st Ave, Seattle, WA 98122",98122.0,Capitol Hill,"21st Ave,",1393.0,1393.0,4.5,17.0,"1411 21st Ave, Seattle, WA 98122-2903","#861 of 2,182 Restaurants in Seattle","[12, 3, 2, 0, 0]",$$ - $$$,AmericanPizza,Capitol Hill,1363.0,"1411 21st Ave, Seattle, WA 98122-2903",4.2,297.0,$$,"['Cinema', 'Venues & Event Spaces', 'Pizza']","['9', '13', '36', '99', '140']",Capitol Hill
1789,2704.0,Urban Luxe Cafe,Coffee shop,"Coffee shop, Cafe, Lunch restaurant, Mediterranean restaurant",4.8,226.0,"Urban Luxe Cafe, 6105a Roosevelt Way NE Suite A, Seattle, WA 98115",98115.0,Other,Roosevelt Way NE,1831.0,1831.0,5.0,5.0,"6105 Roosevelt Way NE A, Seattle, WA 98115-6682","#1,114 of 2,182 Restaurants in Seattle","[4, 1, 0, 0, 0]",$$ - $$$,AmericanCafeMediterranean,Other,1775.0,"6105 Roosevelt Way NE A, Seattle, WA 98115-6682",4.7,140.0,$$,"['Coffee & Tea', 'Beer, Wine & Spirits', 'Cafes']","['4', '2', '3', '11', '120']",Other
1790,2706.0,Caffe Zingaro,Cafe,"Cafe, Tea and coffee shop",4.7,316.0,"Caffe Zingaro, 127 Mercer St, Seattle, WA 98109",98109.0,Queen Anne/South Lake Union,"Mercer St,",1497.0,1497.0,4.5,17.0,"127 Mercer St, Seattle, WA 98109-4009",#85 of 225 Coffee & Tea in Seattle,"[10, 2, 3, 1, 0]",$$ - $$$,Quick BitesCafe,Queen Anne/South Lake Union,1457.0,"127 Mercer St, Seattle, WA 98109-4009",4.1,228.0,Unclaimed,"['Desserts', 'Coffee & Tea']","['14', '11', '24', '71', '108']",Queen Anne/South Lake Union
1791,2707.0,Dos Chamucos Taqueria,Mexican restaurant,"Mexican restaurant, Taco restaurant",4.3,306.0,"Dos Chamucos Taqueria, 550 Queen Anne Ave N, Seattle, WA 98109",98109.0,Queen Anne/South Lake Union,"Queen Anne Ave N,",2989.0,2990.0,3.5,2.0,"550 Queen Anne Ave N, Seattle, WA 98109","#1,828 of 2,182 Restaurants in Seattle","[1, 0, 0, 1, 0]",,Mexican,Queen Anne/South Lake Union,2893.0,"550 Queen Anne Ave N, Seattle, WA 98109",4.3,86.0,$$,['Mexican'],"['4', '3', '10', '13', '56']",Queen Anne/South Lake Union
1792,2708.0,Beloved Mexico,Restaurant,"Restaurant, Mexican restaurant",4.5,2.0,"Beloved Mexico, 4722 Fauntleroy Wy SW, Seattle, WA 98116",98116.0,Other,"Fauntleroy Wy SW,",,,,,,,,,,,,,,,,,,
1793,2710.0,Old Stove Brewing,Brewpub,Brewpub,4.5,3890.0,"Old Stove Brewing Co -- Pike Place, 1901 Western Ave, Seattle, WA 98101",98101.0,Downtown,"Western Ave,",,,,,,,,,,,,,,,,,,
1794,2711.0,Paseo,Sandwich shop,"Sandwich shop, Caribbean restaurant, Caterer, Latin American restaurant, Takeout Restaurant, Restaurant",4.5,2214.0,"Paseo, 4225 Fremont Ave N, Seattle, WA 98103",98103.0,Fremont/Wallingford,"Fremont Ave N,",26.0,26.0,4.5,592.0,"4225 Fremont Ave N, Seattle, WA 98103-7221",#13 of 302 Quick Bites in Seattle,"[397, 132, 31, 9, 5]",$,Quick BitesCaribbeanLatin,Fremont/Wallingford,26.0,"4225 Fremont Ave N, Seattle, WA 98103-7221",4.4,5528.0,$$,"['Caribbean', 'Cuban', 'Sandwiches']","['126', '213', '425', '1242', '3522']",Fremont/Wallingford
1795,2713.0,Cafe Flora,Vegetarian restaurant,"Vegetarian restaurant, Vegan restaurant",4.5,2364.0,"Cafe Flora, 2901 E Madison St, Seattle, WA 98112",98112.0,Capitol Hill,"E Madison St,",90.0,90.0,4.5,384.0,"2901 E Madison St, Seattle, WA 98112-4213","#59 of 2,182 Restaurants in Seattle","[212, 101, 37, 16, 9]",$$ - $$$,AmericanCafeHealthy,Capitol Hill,89.0,"2901 E Madison St, Seattle, WA 98112-4213",4.0,1568.0,$$,"['Vegetarian', 'Vegan', 'Gluten-Free']","['84', '102', '203', '448', '731']",Capitol Hill
1796,2714.0,Little Tin Goods & Apothecary Cabinet,Cocktail bar,Cocktail bar,4.5,443.0,"Little Tin Goods & Apothecary Cabinet, 5335 Ballard Ave NW, Seattle, WA 98107",98107.0,Ballard,"Ballard Ave NW,",1468.0,1468.0,4.5,10.0,"5335 Ballard Ave NW, Seattle, WA 98107-4061","#908 of 2,182 Restaurants in Seattle","[6, 2, 1, 0, 0]",,,Ballard,1428.0,"5335 Ballard Ave NW, Seattle, WA 98107-4061",4.5,248.0,$$,"['Cocktail Bars', 'Hawaiian', 'Lounges']","['11', '7', '11', '39', '180']",Ballard
1797,2715.0,Storyville Coffee Pike Place,Coffee shop,"Coffee shop, Tea house",4.5,286.0,"Caffe Appassionato Coffee Roastery and Tasting Bar, 4001 21st Ave W, Seattle, WA 98199",98199.0,Other,"21st Ave W,",,,,,,,,,,,,,,,,,,
1798,2716.0,Muse at Benaroya Hall,Restaurant,"Restaurant, Bar, Beer hall, Scandinavian restaurant",4.6,890.0,"Skal Beer Hall, 5429 Ballard Ave NW, Seattle, WA 98107",98107.0,Ballard,"Ballard Ave NW,",2381.0,2381.0,3.5,8.0,"5429 Ballard Ave NW, Seattle, WA 98107-4052","#1,444 of 2,182 Restaurants in Seattle","[5, 0, 0, 1, 2]",$$ - $$$,Brew PubEuropeanPub,Ballard,,,,,,,,
1799,2717.0,Rocket Taco,Restaurant,"Restaurant, Bar, Mexican restaurant, Taco restaurant",4.5,558.0,"Rocket Taco, 602 19th Ave E, Seattle, WA 98112",98112.0,Capitol Hill,"19th Ave E,",2123.0,2123.0,4.5,6.0,"600 19th Ave E, Seattle, WA 98112","#1,288 of 2,182 Restaurants in Seattle","[3, 2, 1, 0, 0]",,,Capitol Hill,2060.0,"600 19th Ave E, Seattle, WA 98112",4.1,195.0,$$,"['Tacos', 'Breakfast & Brunch']","['12', '8', '27', '44', '104']",Capitol Hill
1800,2722.0,Bacco Cafe,Sandwich shop,"Sandwich shop, Breakfast restaurant, Mediterranean restaurant",3.1,209.0,"Sisters European Cafe, 1530 Post Alley, Seattle, WA 98101",98101.0,Downtown,"Post Alley,",,,,,,,,,,,,,,,,,,
1801,2724.0,Matcha Man Ice Cream And Taiyaki,Ice cream shop,"Ice cream shop, Cafe",4.6,272.0,"Matcha Man Ice Cream & Taiyaki, 6014 12th Ave S, Seattle, WA 98108",98108.0,Other,"12th Ave S,",1906.0,1906.0,4.5,4.0,"6014 12th Ave S, Seattle, WA 98108-2701",#92 of 112 Desserts in Seattle,"[2, 2, 0, 0, 0]",,Dessert,Other,1849.0,"6014 12th Ave S, Seattle, WA 98108-2701",4.2,177.0,,"['Ice Cream & Frozen Yogurt', 'Desserts']","['10', '11', '21', '34', '101']",Other
1802,2725.0,Veraci Pizza,Pizza restaurant,"Pizza restaurant, Pizza Takeout, Restaurant",4.4,245.0,"Veraci Pizza Wedgwood, 7320 35th Ave NE, Seattle, WA 98115",98115.0,Other,"35th Ave NE,",,,,,,,,,,,,,,,,,,
1803,2726.0,Marine Hardware,Italian restaurant,Italian restaurant,4.6,94.0,"Marine Hardware, 4741 Ballard Ave NW, Seattle, WA 98107",98107.0,Ballard,"Ballard Ave NW,",,,,,,,,,,,,,,,,,,
1804,2728.0,Buffalo Wild Wings,Chicken wings restaurant,"Chicken wings restaurant, American restaurant, Bar & grill, Takeout Restaurant, Restaurant, Sports bar",3.6,1805.0,"Buffalo Wild Wings, 1624 4th Ave, Seattle, WA 98101",98101.0,Downtown,"4th Ave,",,,,,,,,,,,,,,,,,,
1805,2729.0,MOD Pizza,Pizza restaurant,Pizza restaurant,4.8,73.0,"Jackson Street Pizza Lounge, 2901 S Jackson St, Seattle, WA 98144",98144.0,Other,"S Jackson St,",,,,,,,,,,,,,,,,,,
1806,2731.0,Dessert Works,Dessert shop,"Dessert shop, Bakery",4.6,45.0,"Dessert Works, 6116 Phinney Ave N, Seattle, WA 98103",98103.0,Fremont/Wallingford,"Phinney Ave N,",2312.0,2312.0,5.0,4.0,"6116 Phinney Ave N, Seattle, WA 98103-5514",#97 of 112 Desserts in Seattle,"[3, 0, 0, 0, 0]",,DessertCafe,Fremont/Wallingford,2245.0,"6116 Phinney Ave N, Seattle, WA 98103-5514",4.8,102.0,Unclaimed,"['Bakeries', 'Desserts', 'Patisserie/Cake Shop']","['2', '1', '0', '7', '92']",Fremont/Wallingford
1807,2733.0,Tilikum Place Cafe,Cafe,Cafe,4.8,393.0,"Black Coffee Northwest Cafe, 2300 S Jackson St, Seattle, WA 98144",98144.0,Other,"S Jackson St,",,,,,,,,,,,,,,,,,,
1808,2737.0,Taste of India,Seafood restaurant,"Seafood restaurant, Fine dining restaurant, Restaurant",4.4,7577.0,"Ivar's Acres of Clams, 1001 Alaskan Wy Ste. 102, Seattle, WA 98104",98104.0,Chinatown,Alaskan Wy,,,,,,,,,,,,,,,,,,
1809,2741.0,Calluna,Live music venue,"Live music venue, European restaurant, Jazz club",4.8,54.0,"Calluna, 5628 University Way NE, Seattle, WA 98105",98105.0,University District,"University Way NE,",1802.0,1802.0,5.0,5.0,"5628 University Way NE, Seattle, WA 98105-2620",#255 of 302 Quick Bites in Seattle,"[5, 0, 0, 0, 0]",$$ - $$$,Quick BitesAmericanEuropean,University District,1748.0,"5628 University Way NE, Seattle, WA 98105-2620",5.0,21.0,,"['Salad', 'Comfort Food', 'Music Venues']","['0', '0', '0', '0', '21']",University District
1810,2743.0,Hudson Restaurant,New American restaurant,"New American restaurant, Bar, Breakfast restaurant, Cocktail bar, Restaurant",4.5,1078.0,"Hudson, 5000 E Marginal Way S, Seattle, WA 98134",98134.0,Other,"E Marginal Way S,",848.0,848.0,4.0,42.0,"5000 E Marginal Way S, Seattle, WA 98134-2408","#530 of 2,182 Restaurants in Seattle","[19, 18, 2, 0, 3]",$$ - $$$,AmericanBarCafe,Other,828.0,"5000 E Marginal Way S, Seattle, WA 98134-2408",3.8,535.0,Unclaimed,"['New American', 'Bars', 'Breakfast & Brunch']","['42', '43', '75', '176', '199']",Other
1811,2746.0,Sip and Ship,Shipping and mailing service,"Shipping and mailing service, Coffee shop, Gift shop, Mailbox rental service, Notary public, Virtual office rental",4.5,125.0,"Sip and Ship, 1752 NW Market St, Seattle, WA 98107",98107.0,Ballard,"NW Market St,",3139.0,3140.0,4.0,9.0,"1752 NW Market St, Seattle, WA 98107-5239","#1,923 of 2,182 Restaurants in Seattle","[6, 1, 0, 0, 2]",,,Ballard,3039.0,"1752 NW Market St, Seattle, WA 98107-5239",,241.0,,"['Shipping Centers', 'Notaries', 'Mailbox Centers']","['15', '11', '12', '40', '163']",Ballard
1812,2747.0,Maneki Restaurant,Japanese restaurant,"Japanese restaurant, Restaurant",4.6,922.0,"Maneki Restaurant, 304 6th Ave S, Seattle, WA 98104",98104.0,Chinatown,"6th Ave S,",239.0,239.0,4.5,142.0,"304 6th Ave S, Seattle, WA 98104-2714","#159 of 2,182 Restaurants in Seattle","[83, 36, 12, 2, 3]",$$ - $$$,JapaneseSushiAsian,Chinatown,236.0,"304 6th Ave S, Seattle, WA 98104-2714",4.2,1268.0,Unclaimed,"['Japanese', 'Sushi Bars']","['51', '56', '103', '385', '673']",Chinatown
1813,2749.0,Revolver Bar,Bar,"Bar, Night club, Restaurant",4.4,323.0,"Revolver Bar, 1514 E Olive Wy, Seattle, WA 98122",98122.0,Capitol Hill,"E Olive Wy,",,,,,,,,,,,,,,,,,,
1814,2750.0,Palermo-Ballard,Italian restaurant,"Italian restaurant, Pizza restaurant",4.5,559.0,"Palermo-Ballard, 2005 NW Market St, Seattle, WA 98107",98107.0,Ballard,"NW Market St,",,,,,,,,,,,,,,,,,,
1815,2752.0,Zeeks Pizza,Pizza restaurant,"Pizza restaurant, Family restaurant, Italian restaurant, Pizza delivery, Pizza Takeout, Restaurant",4.2,395.0,"Zeeks Pizza, 6000 Phinney Ave N, Seattle, WA 98103",98103.0,Fremont/Wallingford,"Phinney Ave N,",,,,,,,,,,,,,,,,,,
1816,2753.0,7-Eleven,Convenience store,Convenience store,2.4,105.0,"7-Eleven, 362 Denny Wy, Seattle, WA 98109",98109.0,Queen Anne/South Lake Union,"Denny Wy,",,,,,,,,,,,,,,,,,,
1817,2754.0,Subway,Sandwich shop,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.7,82.0,"Subway, 18002 15th Ave NE Suite A, Seattle, WA 98155",98155.0,Other,15th Ave NE,,,,,,,,,,,,,,,,,,
1818,2755.0,El Ranchon Family Mexican Restaurant,Mexican restaurant,Mexican restaurant,4.5,375.0,"El Ranchon Family Mexican Restaurant, 3416 W McGraw St, Seattle, WA 98199",98199.0,Other,"W McGraw St,",2458.0,2458.0,3.5,13.0,"3416 W McGraw St, Seattle, WA 98199-3212","#1,488 of 2,182 Restaurants in Seattle","[1, 8, 3, 1, 0]",$$ - $$$,Mexican,Other,2388.0,"3416 W McGraw St, Seattle, WA 98199-3212",4.1,170.0,$$,['Mexican'],"['7', '11', '27', '31', '94']",Other
1819,2757.0,El Gaucho Seattle,Steak house,"Steak house, Argentinian restaurant, Bar, Gluten-free restaurant, Live music venue, Seafood restaurant, Vegetarian restaurant",4.6,1638.0,"El Gaucho, 2200 Western Ave Ste. 101, Seattle, WA 98121",98121.0,Belltown,Western Ave,,,,,,,,,,,,,,,,,,
1820,2758.0,Rosebay Cocktail Bar,Cocktail bar,Cocktail bar,2.0,2.0,"Rosebay Cocktail Bar, 1000 1st Ave, Seattle, WA 98104",98104.0,Chinatown,"1st Ave,",2584.0,2584.0,5.0,1.0,"1000 1st Ave, Seattle, WA 98104","#1,568 of 2,182 Restaurants in Seattle","[1, 0, 0, 0, 0]",,AmericanSeafoodMediterranean,Chinatown,2507.0,"1000 1st Ave, Seattle, WA 98104",5.0,2.0,,['Cocktail Bars'],"['0', '0', '0', '0', '2']",Chinatown
1821,2760.0,Craft Bar + Kitchen,Bar,Bar,3.6,33.0,"Craft Bar + Kitchen, 1821 Boren Ave, Seattle, WA 98101",98101.0,Downtown,"Boren Ave,",1252.0,1252.0,4.5,9.0,"1821 Boren Ave, Seattle, WA 98101-1453","#782 of 2,182 Restaurants in Seattle","[6, 2, 1, 0, 0]",$$ - $$$,AmericanBarPizza,Downtown,1226.0,"1821 Boren Ave, Seattle, WA 98101-1453",3.6,35.0,,"['Salad', 'New American', 'Tapas/Small Plates']","['8', '2', '4', '3', '18']",Downtown
1822,2761.0,Nikko Teriyaki,Asian restaurant,Asian restaurant,4.5,301.0,"Nikko Teriyaki, 4710 42nd Ave SW, Seattle, WA 98116",98116.0,Other,"42nd Ave SW,",,,,,,,,,,,,,,,,,,
1823,2762.0,Pair,Mexican restaurant,"Mexican restaurant, Restaurant",4.5,249.0,"Pancita at Pair, 5501 30th Ave NE, Seattle, WA 98105",98105.0,University District,"30th Ave NE,",571.0,571.0,4.5,64.0,"5501 30th Ave NE, Seattle, WA 98105-5501","#356 of 2,182 Restaurants in Seattle","[34, 21, 8, 0, 1]",$$ - $$$,FrenchSpanishVegetarian Friendly,University District,560.0,"5501 30th Ave NE, Seattle, WA 98105-5501",4.1,246.0,$$,"['New American', 'French', 'Wine Bars']","['8', '15', '28', '99', '96']",University District
1824,2766.0,Eight Bells Winery,Winery,"Winery, Tourist attraction",5.0,29.0,"Eight Bells Winery, 6213 Roosevelt Way NE B, Seattle, WA 98115",98115.0,Other,Roosevelt Way NE,2983.0,2984.0,5.0,1.0,"6213 Roosevelt Way NE # B, Seattle, WA 98115-6614","#1,823 of 2,182 Restaurants in Seattle","[1, 0, 0, 0, 0]",$$ - $$$,BarPub,Other,2887.0,"6213 Roosevelt Way NE # B, Seattle, WA 98115-6614",4.9,19.0,$$,['Wineries'],"['0', '0', '0', '1', '18']",Other
1825,2767.0,Subway,Sandwich shop,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.3,144.0,"Subway, 100 4th Ave N Suite 120, Seattle, WA 98109",98109.0,Queen Anne/South Lake Union,4th Ave N,,,,,,,,,,,,,,,,,,
1826,2769.0,Herkimer Coffee,Coffee shop,"Coffee shop, Coffee roasters",4.7,552.0,"Herkimer Coffee, 7320 Greenwood Ave N, Seattle, WA 98103",98103.0,Fremont/Wallingford,"Greenwood Ave N,",926.0,926.0,4.5,26.0,"7320 Greenwood Ave N, Seattle, WA 98103-5042",#46 of 225 Coffee & Tea in Seattle,"[15, 10, 0, 0, 0]",$,Quick BitesCafe,Fremont/Wallingford,906.0,"7320 Greenwood Ave N, Seattle, WA 98103-5042",4.0,215.0,$,"['Coffee & Tea', 'Coffee Roasteries']","['14', '9', '27', '72', '93']",Fremont/Wallingford
1827,2772.0,Agua Verde Cafe,Restaurant,"Restaurant, Cafe, Mexican restaurant",4.3,1452.0,"Agua Verde Cafe, 1303 NE Boat St, Seattle, WA 98105",98105.0,University District,"NE Boat St,",256.0,256.0,4.0,293.0,"1303 NE Boat St, Seattle, WA 98105-6701","#170 of 2,182 Restaurants in Seattle","[103, 123, 47, 11, 5]",$$ - $$$,MexicanVegetarian FriendlyVegan Options,University District,253.0,"1303 NE Boat St, Seattle, WA 98105-6701",3.5,1197.0,$$,"['Mexican', 'Venues & Event Spaces', 'Breakfast & Brunch']","['142', '145', '225', '392', '293']",University District
1828,2775.0,Maggie Bluffs,American restaurant,"American restaurant, Seafood restaurant, Steak house",4.2,652.0,"Maggie Bluffs, 2601 W Marina Pl, Seattle, WA 98199",98199.0,Other,"W Marina Pl,",,,,,,,,,,,,,,,,,,
1829,2779.0,Trinity Market and Deli,Grocery store,Grocery store,4.5,305.0,"Trinity Market, 4301 Roosevelt Way NE, Seattle, WA 98105",98105.0,University District,"Roosevelt Way NE,",,,,,,,,,,,,,,,,,,
1830,2780.0,Bacco Cafe,Bar,Bar,4.3,572.0,"Merchant's Cafe and Saloon, 109 Yesler Wy, Seattle, WA 98104",98104.0,Chinatown,"Yesler Wy,",,,,,,,,,,,,,,,,,,
1831,2781.0,Johnny Mo's Pizzeria,Pizza restaurant,"Pizza restaurant, Italian restaurant",4.6,317.0,"Johnny Mo's Pizzeria, 3272 Fuhrman Ave E Suite 100, Seattle, WA 98102",98102.0,Capitol Hill,Fuhrman Ave E,1412.0,1412.0,5.0,6.0,"3272 Fuhrman Ave E Suite 100, Seattle, WA 98102-4190","#874 of 2,182 Restaurants in Seattle","[6, 0, 0, 0, 0]",,,Capitol Hill,1382.0,"3272 Fuhrman Ave E Suite 100, Seattle, WA 98102-4190",4.4,177.0,$$,['Pizza'],"['10', '8', '12', '22', '125']",Capitol Hill
1832,2783.0,Spinnaker Bay Brewing,Brewery,Brewery,4.8,15.0,"Spinnaker Bay Brewing, 5718 Rainier Ave S, Seattle, WA 98118",98118.0,Other,"Rainier Ave S,",2973.0,2974.0,4.5,2.0,"5718 Rainier Ave S, Seattle, WA 98118-2704","#1,814 of 2,182 Restaurants in Seattle","[1, 1, 0, 0, 0]",$,Brew Pub,Other,2877.0,"5718 Rainier Ave S, Seattle, WA 98118-2704",4.6,61.0,$,"['Breweries', 'Bars']","['0', '1', '3', '15', '42']",Other
1833,2784.0,McDonald's,Fast food restaurant,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.4,1752.0,"McDonald's, 2401 4th Ave S, Seattle, WA 98134",98134.0,Other,"4th Ave S,",3474.0,3475.0,2.5,3.0,"2401 4th Ave S, Seattle, WA 98134","#2,147 of 2,182 Restaurants in Seattle","[0, 0, 2, 0, 1]",,,Other,3366.0,"2401 4th Ave S, Seattle, WA 98134",2.0,61.0,$,"['Fast Food', 'Burgers', 'Coffee & Tea']","['32', '12', '6', '4', '7']",Other
1834,2785.0,Captain Blacks,Cocktail bar,Cocktail bar,4.4,635.0,"Captain Blacks, 129 Belmont Ave E, Seattle, WA 98102",98102.0,Capitol Hill,"Belmont Ave E,",3469.0,3470.0,3.0,5.0,"129 Belmont Ave E, Seattle, WA 98102-5602","#2,145 of 2,182 Restaurants in Seattle","[1, 1, 1, 0, 2]",,,Capitol Hill,3361.0,"129 Belmont Ave E, Seattle, WA 98102-5602",3.4,270.0,$$,"['Cocktail Bars', 'Comfort Food', 'Beer Bar']","['30', '28', '56', '103', '53']",Capitol Hill
1835,2789.0,Pop Pop Thai Street Food,Thai restaurant,Thai restaurant,4.4,597.0,"Pop Pop Thai Street Food, 13242 Aurora Ave N UNIT 104, Seattle, WA 98133",98133.0,Bitter Lake,Aurora Ave N,656.0,656.0,4.5,32.0,"13242 Aurora Ave N Ste 104, Seattle, WA 98133-7026","#415 of 2,182 Restaurants in Seattle","[21, 10, 1, 0, 0]",$,AsianThaiVegetarian Friendly,Bitter Lake,643.0,"13242 Aurora Ave N Ste 104, Seattle, WA 98133-7026",4.3,709.0,$$,"['Thai', 'Noodles']","['28', '37', '53', '160', '431']",Bitter Lake
1836,2794.0,McDonald's,Fast food restaurant,"Fast food restaurant, Breakfast restaurant, Coffee shop, Hamburger restaurant, Restaurant, Sandwich shop",3.6,1950.0,"McDonald's, 2147 N Northgate Way, Seattle, WA 98133",98133.0,Bitter Lake,"N Northgate Way,",,,,,,,,,,,,,,,,,,
1837,2795.0,7-Eleven,Convenience store,Convenience store,4.2,36.0,"7-Eleven, 3801 California Ave SW, Seattle, WA 98116",98116.0,Other,"California Ave SW,",2855.0,2856.0,5.0,1.0,"3801 California Ave SW, Seattle, WA 98116-3703","#1,739 of 2,182 Restaurants in Seattle","[1, 0, 0, 0, 0]",,,Other,2766.0,"3801 California Ave SW, Seattle, WA 98116-3703",2.8,12.0,$,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","['5', '1', '1', '2', '3']",Other
1838,2796.0,Thai Recipe Restaurant,Thai restaurant,Thai restaurant,4.4,356.0,"Thai Recipe Restaurant, 2609 S McClellan St, Seattle, WA 98144",98144.0,Other,"S McClellan St,",1330.0,1330.0,4.5,16.0,"2609 S McClellan St, Seattle, WA 98144-5403","#827 of 2,182 Restaurants in Seattle","[7, 7, 1, 0, 0]",$,AsianThaiVegetarian Friendly,Other,1302.0,"2609 S McClellan St, Seattle, WA 98144-5403",3.9,277.0,Unclaimed,['Thai'],"['23', '19', '34', '87', '114']",Other
1839,2799.0,Athenian Seafood Restaurant and Bar,Seafood restaurant,Seafood restaurant,4.4,1707.0,"The Athenian Seafood Restaurant and Bar, 1517 Pike Pl, Seattle, WA 98101",98101.0,Downtown,"Pike Pl,",94.0,94.0,4.0,1285.0,"1517 Pike Pl, Seattle, WA 98101-1526","#62 of 2,182 Restaurants in Seattle","[430, 505, 173, 47, 36]",$$ - $$$,SeafoodVegetarian FriendlyVegan Options,Downtown,93.0,"1517 Pike Pl, Seattle, WA 98101-1526",3.6,1101.0,Unclaimed,"['New American', 'Breakfast & Brunch', 'Bars']","['110', '108', '230', '337', '316']",Downtown
1840,2801.0,Viva Mexico,Mexican restaurant,"Mexican restaurant, Restaurant",4.4,793.0,"Viva Mexico, 10601 16th Ave SW, Seattle, WA 98146",98146.0,Other,"16th Ave SW,",1327.0,1327.0,4.5,18.0,"10601 16th Ave SW, Seattle, WA 98146-2077","#824 of 2,182 Restaurants in Seattle","[12, 4, 2, 0, 0]",$$ - $$$,Mexican,Other,1299.0,"10601 16th Ave SW, Seattle, WA 98146-2077",3.2,97.0,$$,['Mexican'],"['21', '14', '14', '17', '31']",Other
1841,2804.0,Harissa Mediterranean Cuisine,Lebanese restaurant,"Lebanese restaurant, Caterer, Event venue, Greek restaurant, Italian restaurant, Mediterranean restaurant, Turkish restaurant",4.3,296.0,"Harissa Mediterranean Cuisine, 2255 NE 65th St, Seattle, WA 98115",98115.0,Other,"NE 65th St,",929.0,929.0,4.0,44.0,"2255 NE 65th St, Seattle, WA 98115-7066","#576 of 2,182 Restaurants in Seattle","[26, 9, 3, 4, 2]",$$ - $$$,LebaneseMediterraneanTurkish,Other,909.0,"2255 NE 65th St, Seattle, WA 98115-7066",3.8,341.0,$$,"['Mediterranean', 'Lebanese', 'Hookah Bars']","['39', '34', '38', '65', '165']",Other
1842,2805.0,Moonshot Coffee,Coffee shop,Coffee shop,4.8,252.0,"Moonshot Coffee, 9622 16th Ave SW, Seattle, WA 98106",98106.0,Other,"16th Ave SW,",2854.0,2855.0,5.0,1.0,"9622 16th Ave SW, Seattle, WA, Seattle, WA 98106-2827","#1,736 of 2,182 Restaurants in Seattle","[1, 0, 0, 0, 0]",,,Other,2765.0,"9622 16th Ave SW, Seattle, WA, Seattle, WA 98106-2827",4.4,79.0,$$,"['Coffee & Tea', 'Bakeries']","['4', '5', '2', '9', '59']",Other
1843,2807.0,Mochinut,Donut shop,"Donut shop, Bubble tea store, Hot dog stand",4.4,359.0,"Mochinut South Lake Union, 400 Fairview Ave N #110, Seattle, WA 98109",98109.0,Queen Anne/South Lake Union,Fairview Ave N,2046.0,2046.0,4.5,3.0,"400 Fairview Ave N Ste 110, Seattle, WA 98109-5370",#75 of 88 Bakeries in Seattle,"[2, 1, 0, 0, 0]",$,BakeriesAsianKorean,Queen Anne/South Lake Union,1984.0,"400 Fairview Ave N Ste 110, Seattle, WA 98109-5370",4.1,234.0,$$,"['Donuts', 'Bubble Tea']","['15', '8', '27', '62', '122']",Queen Anne/South Lake Union
1844,2808.0,KFC,Chicken restaurant,"Chicken restaurant, Fast food restaurant",3.4,319.0,"KFC, 2201 4th Ave S, Seattle, WA 98134",98134.0,Other,"4th Ave S,",2948.0,2949.0,4.0,3.0,"2201 4th Ave S, Seattle, WA 98134-1516","#1,798 of 2,182 Restaurants in Seattle","[1, 0, 1, 0, 0]",,American,Other,2853.0,"2201 4th Ave S, Seattle, WA 98134-1516",1.7,37.0,$,"['Fast Food', 'Chicken Wings', 'Chicken Shop']","['28', '2', '1', '2', '4']",Other
1845,2809.0,Peloton Cafe,New American restaurant,"New American restaurant, Bar, Bicycle repair shop, Cafe, Coffee shop, Sporting goods store",4.8,451.0,"Peloton Cafe, 1224 E Jefferson St, Seattle, WA 98122",98122.0,Capitol Hill,"E Jefferson St,",1495.0,1495.0,4.5,9.0,"1220 E Jefferson St, Seattle, WA 98122-5536","#925 of 2,182 Restaurants in Seattle","[6, 2, 1, 0, 0]",$$ - $$$,AmericanCafe,Capitol Hill,1455.0,"1220 E Jefferson St, Seattle, WA 98122-5536",4.7,136.0,$$,"['Bike Repair/Maintenance', 'Coffee & Tea', 'New American']","['2', '1', '2', '20', '111']",Capitol Hill
1846,2813.0,Olaf's - It's a Bar,Bar & grill,"Bar & grill, Bar, Restaurant",4.6,471.0,"Olaf's, 6301 24th Ave NW, Seattle, WA 98107",98107.0,Ballard,"24th Ave NW,",2035.0,2035.0,4.5,7.0,"6301 24th Ave NW, Seattle, WA 98107-2423",#37 of 69 Bars & Pubs in Seattle,"[4, 3, 0, 0, 0]",$$ - $$$,BarPub,Ballard,1974.0,"6301 24th Ave NW, Seattle, WA 98107-2423",4.2,91.0,Unclaimed,"['American', 'Bars']","['5', '2', '9', '25', '50']",Ballard
